row_id,microbusiness_density
8065_2023-05-01,4.159902572631836
8065_2023-06-01,4.159902572631836
8067_2022-11-01,10.91898250579834
8067_2022-12-01,10.91898250579834
8067_2023-01-01,10.91898250579834
8067_2023-02-01,10.91898250579834
8067_2023-03-01,10.91898250579834
8067_2023-04-01,10.91898250579834
8067_2023-05-01,10.91898250579834
8067_2023-06-01,10.91898250579834
8069_2022-11-01,9.859305381774902
8069_2022-12-01,9.859305381774902
8069_2023-01-01,9.859305381774902
8069_2023-02-01,9.859305381774902
8069_2023-03-01,9.859305381774902
8069_2023-04-01,9.859305381774902
8069_2023-05-01,9.859305381774902
8069_2023-06-01,9.859305381774902
8071_2022-11-01,3.766631603240967
8071_2022-12-01,3.766631603240967
8071_2023-01-01,3.766631603240967
8071_2023-02-01,3.766631603240967
8071_2023-03-01,3.766631603240967
8071_2023-04-01,3.766631603240967
8071_2023-05-01,3.766631603240967
8071_2023-06-01,3.766631603240967
8073_2022-11-01,2.5298383235931396
8073_2022-12-01,2.5298383235931396
8073_2023-01-01,2.5298383235931396
8073_2023-02-01,2.5298383235931396
8073_2023-03-01,2.5298383235931396
8073_2023-04-01,2.5298383235931396
8073_2023-05-01,2.5298383235931396
8073_2023-06-01,2.5298383235931396
8075_2022-11-01,1.8288480043411255
8075_2022-12-01,1.8288480043411255
8075_2023-01-01,1.8288480043411255
8075_2023-02-01,1.8288480043411255
8075_2023-03-01,1.8288480043411255
8075_2023-04-01,1.8288480043411255
8075_2023-05-01,1.8288480043411255
8075_2023-06-01,1.8288480043411255
8077_2022-11-01,6.225264072418213
8077_2022-12-01,6.225264072418213
8077_2023-01-01,6.225264072418213
8077_2023-02-01,6.225264072418213
8077_2023-03-01,6.225264072418213
8077_2023-04-01,6.225264072418213
8077_2023-05-01,6.225264072418213
8077_2023-06-01,6.225264072418213
8079_2022-11-01,9.42224407196045
8079_2022-12-01,9.42224407196045
8079_2023-01-01,9.42224407196045
8079_2023-02-01,9.42224407196045
8079_2023-03-01,9.42224407196045
8079_2023-04-01,9.42224407196045
8079_2023-05-01,9.42224407196045
8079_2023-06-01,9.42224407196045
8081_2022-11-01,3.053968906402588
8081_2022-12-01,3.053968906402588
8081_2023-01-01,3.053968906402588
8081_2023-02-01,3.053968906402588
8081_2023-03-01,3.053968906402588
8081_2023-04-01,3.053968906402588
8081_2023-05-01,3.053968906402588
8081_2023-06-01,3.053968906402588
8083_2022-11-01,5.033417701721191
8083_2022-12-01,5.033417701721191
8083_2023-01-01,5.033417701721191
8083_2023-02-01,5.033417701721191
8083_2023-03-01,5.033417701721191
8083_2023-04-01,5.033417701721191
8083_2023-05-01,5.033417701721191
8083_2023-06-01,5.033417701721191
8085_2022-11-01,6.010133266448975
8085_2022-12-01,6.010133266448975
8085_2023-01-01,6.010133266448975
8085_2023-02-01,6.010133266448975
8085_2023-03-01,6.010133266448975
8085_2023-04-01,6.010133266448975
8085_2023-05-01,6.010133266448975
8085_2023-06-01,6.010133266448975
8087_2022-11-01,2.2573843002319336
8087_2022-12-01,2.2573843002319336
8087_2023-01-01,2.2573843002319336
8087_2023-02-01,2.2573843002319336
8087_2023-03-01,2.2573843002319336
8087_2023-04-01,2.2573843002319336
8087_2023-05-01,2.2573843002319336
8087_2023-06-01,2.2573843002319336
8089_2022-11-01,2.190723419189453
8089_2022-12-01,2.190723419189453
8089_2023-01-01,2.190723419189453
8089_2023-02-01,2.190723419189453
8089_2023-03-01,2.190723419189453
8089_2023-04-01,2.190723419189453
8089_2023-05-01,2.190723419189453
8089_2023-06-01,2.190723419189453
8091_2022-11-01,13.760690689086914
8091_2022-12-01,13.760690689086914
8091_2023-01-01,13.760690689086914
8091_2023-02-01,13.760690689086914
8091_2023-03-01,13.760690689086914
8091_2023-04-01,13.760690689086914
8091_2023-05-01,13.760690689086914
8091_2023-06-01,13.760690689086914
8093_2022-11-01,7.303790092468262
8093_2022-12-01,7.303790092468262
8093_2023-01-01,7.303790092468262
8093_2023-02-01,7.303790092468262
8093_2023-03-01,7.303790092468262
8093_2023-04-01,7.303790092468262
8093_2023-05-01,7.303790092468262
8093_2023-06-01,7.303790092468262
8095_2022-11-01,3.357602119445801
8095_2022-12-01,3.357602119445801
8095_2023-01-01,3.357602119445801
8095_2023-02-01,3.357602119445801
8095_2023-03-01,3.357602119445801
8095_2023-04-01,3.357602119445801
8095_2023-05-01,3.357602119445801
8095_2023-06-01,3.357602119445801
8097_2022-11-01,27.627538681030273
8097_2022-12-01,27.627538681030273
8097_2023-01-01,27.627538681030273
8097_2023-02-01,27.627538681030273
8097_2023-03-01,27.627538681030273
8097_2023-04-01,27.627538681030273
8097_2023-05-01,27.627538681030273
8097_2023-06-01,27.627538681030273
8099_2022-11-01,1.7444559335708618
8099_2022-12-01,1.7444559335708618
8099_2023-01-01,1.7444559335708618
8099_2023-02-01,1.7444559335708618
8099_2023-03-01,1.7444559335708618
8099_2023-04-01,1.7444559335708618
8099_2023-05-01,1.7444559335708618
8099_2023-06-01,1.7444559335708618
8101_2022-11-01,3.275954246520996
8101_2022-12-01,3.275954246520996
8101_2023-01-01,3.275954246520996
8101_2023-02-01,3.275954246520996
8101_2023-03-01,3.275954246520996
8101_2023-04-01,3.275954246520996
8101_2023-05-01,3.275954246520996
8101_2023-06-01,3.275954246520996
8103_2022-11-01,3.2657198905944824
8103_2022-12-01,3.2657198905944824
8103_2023-01-01,3.2657198905944824
8103_2023-02-01,3.2657198905944824
8103_2023-03-01,3.2657198905944824
8103_2023-04-01,3.2657198905944824
8103_2023-05-01,3.2657198905944824
8103_2023-06-01,3.2657198905944824
8105_2022-11-01,94.1603775024414
8105_2022-12-01,94.1603775024414
8105_2023-01-01,94.1603775024414
8105_2023-02-01,94.1603775024414
8105_2023-03-01,94.1603775024414
8105_2023-04-01,94.1603775024414
8105_2023-05-01,94.1603775024414
8105_2023-06-01,94.1603775024414
8107_2022-11-01,15.88789176940918
8107_2022-12-01,15.88789176940918
8107_2023-01-01,15.88789176940918
8107_2023-02-01,15.88789176940918
8107_2023-03-01,15.88789176940918
8107_2023-04-01,15.88789176940918
8107_2023-05-01,15.88789176940918
8107_2023-06-01,15.88789176940918
8109_2022-11-01,6.735762119293213
8109_2022-12-01,6.735762119293213
8109_2023-01-01,6.735762119293213
8109_2023-02-01,6.735762119293213
8109_2023-03-01,6.735762119293213
8109_2023-04-01,6.735762119293213
8109_2023-05-01,6.735762119293213
8109_2023-06-01,6.735762119293213
8111_2022-11-01,21.7364501953125
8111_2022-12-01,21.7364501953125
8111_2023-01-01,21.7364501953125
8111_2023-02-01,21.7364501953125
8111_2023-03-01,21.7364501953125
8111_2023-04-01,21.7364501953125
8111_2023-05-01,21.7364501953125
8111_2023-06-01,21.7364501953125
8113_2022-11-01,22.697790145874023
8113_2022-12-01,22.697790145874023
8113_2023-01-01,22.697790145874023
8113_2023-02-01,22.697790145874023
8113_2023-03-01,22.697790145874023
8113_2023-04-01,22.697790145874023
8113_2023-05-01,22.697790145874023
8113_2023-06-01,22.697790145874023
8115_2022-11-01,2.0673391819000244
8115_2022-12-01,2.0673391819000244
8115_2023-01-01,2.0673391819000244
8115_2023-02-01,2.0673391819000244
8115_2023-03-01,2.0673391819000244
8115_2023-04-01,2.0673391819000244
8115_2023-05-01,2.0673391819000244
8115_2023-06-01,2.0673391819000244
8117_2022-11-01,16.9185733795166
8117_2022-12-01,16.9185733795166
8117_2023-01-01,16.9185733795166
8117_2023-02-01,16.9185733795166
8117_2023-03-01,16.9185733795166
8117_2023-04-01,16.9185733795166
8117_2023-05-01,16.9185733795166
8117_2023-06-01,16.9185733795166
8119_2022-11-01,9.541510581970215
8119_2022-12-01,9.541510581970215
8119_2023-01-01,9.541510581970215
8119_2023-02-01,9.541510581970215
8119_2023-03-01,9.541510581970215
8119_2023-04-01,9.541510581970215
8119_2023-05-01,9.541510581970215
8119_2023-06-01,9.541510581970215
8121_2022-11-01,2.1895313262939453
8121_2022-12-01,2.1895313262939453
8121_2023-01-01,2.1895313262939453
8121_2023-02-01,2.1895313262939453
8121_2023-03-01,2.1895313262939453
8121_2023-04-01,2.1895313262939453
8121_2023-05-01,2.1895313262939453
8121_2023-06-01,2.1895313262939453
8123_2022-11-01,6.848769187927246
8123_2022-12-01,6.848769187927246
8123_2023-01-01,6.848769187927246
8123_2023-02-01,6.848769187927246
8123_2023-03-01,6.848769187927246
8123_2023-04-01,6.848769187927246
8123_2023-05-01,6.848769187927246
8123_2023-06-01,6.848769187927246
8125_2022-11-01,3.109609365463257
8125_2022-12-01,3.109609365463257
8125_2023-01-01,3.109609365463257
8125_2023-02-01,3.109609365463257
8125_2023-03-01,3.109609365463257
8125_2023-04-01,3.109609365463257
8125_2023-05-01,3.109609365463257
8125_2023-06-01,3.109609365463257
9001_2022-11-01,16.387794494628906
9001_2022-12-01,16.387794494628906
9001_2023-01-01,16.387794494628906
9001_2023-02-01,16.387794494628906
9001_2023-03-01,16.387794494628906
9001_2023-04-01,16.387794494628906
9001_2023-05-01,16.387794494628906
9001_2023-06-01,16.387794494628906
9003_2022-11-01,9.080706596374512
9003_2022-12-01,9.080706596374512
9003_2023-01-01,9.080706596374512
9003_2023-02-01,9.080706596374512
9003_2023-03-01,9.080706596374512
9003_2023-04-01,9.080706596374512
9003_2023-05-01,9.080706596374512
9003_2023-06-01,9.080706596374512
9005_2022-11-01,7.644668102264404
9005_2022-12-01,7.644668102264404
9005_2023-01-01,7.644668102264404
9005_2023-02-01,7.644668102264404
9005_2023-03-01,7.644668102264404
9005_2023-04-01,7.644668102264404
9005_2023-05-01,7.644668102264404
9005_2023-06-01,7.644668102264404
9007_2022-11-01,6.934178829193115
9007_2022-12-01,6.934178829193115
9007_2023-01-01,6.934178829193115
9007_2023-02-01,6.934178829193115
9007_2023-03-01,6.934178829193115
9007_2023-04-01,6.934178829193115
9007_2023-05-01,6.934178829193115
9007_2023-06-01,6.934178829193115
9009_2022-11-01,7.062633991241455
9009_2022-12-01,7.062633991241455
9009_2023-01-01,7.062633991241455
9009_2023-02-01,7.062633991241455
9009_2023-03-01,7.062633991241455
9009_2023-04-01,7.062633991241455
9009_2023-05-01,7.062633991241455
9009_2023-06-01,7.062633991241455
9011_2022-11-01,4.7301926612854
9011_2022-12-01,4.7301926612854
9011_2023-01-01,4.7301926612854
9011_2023-02-01,4.7301926612854
9011_2023-03-01,4.7301926612854
9011_2023-04-01,4.7301926612854
9011_2023-05-01,4.7301926612854
9011_2023-06-01,4.7301926612854
9013_2022-11-01,4.50252628326416
9013_2022-12-01,4.50252628326416
9013_2023-01-01,4.50252628326416
9013_2023-02-01,4.50252628326416
9013_2023-03-01,4.50252628326416
9013_2023-04-01,4.50252628326416
9013_2023-05-01,4.50252628326416
9013_2023-06-01,4.50252628326416
9015_2022-11-01,3.5808563232421875
9015_2022-12-01,3.5808563232421875
9015_2023-01-01,3.5808563232421875
9015_2023-02-01,3.5808563232421875
9015_2023-03-01,3.5808563232421875
9015_2023-04-01,3.5808563232421875
9015_2023-05-01,3.5808563232421875
9015_2023-06-01,3.5808563232421875
10001_2022-11-01,6.9939045906066895
10001_2022-12-01,6.9939045906066895
10001_2023-01-01,6.9939045906066895
10001_2023-02-01,6.9939045906066895
10001_2023-03-01,6.9939045906066895
10001_2023-04-01,6.9939045906066895
10001_2023-05-01,6.9939045906066895
10001_2023-06-01,6.9939045906066895
10003_2022-11-01,21.207656860351562
10003_2022-12-01,21.207656860351562
10003_2023-01-01,21.207656860351562
10003_2023-02-01,21.207656860351562
10003_2023-03-01,21.207656860351562
10003_2023-04-01,21.207656860351562
10003_2023-05-01,21.207656860351562
10003_2023-06-01,21.207656860351562
10005_2022-11-01,60.47838592529297
10005_2022-12-01,60.47838592529297
10005_2023-01-01,60.47838592529297
10005_2023-02-01,60.47838592529297
10005_2023-03-01,60.47838592529297
10005_2023-04-01,60.47838592529297
10005_2023-05-01,60.47838592529297
10005_2023-06-01,60.47838592529297
11001_2022-11-01,13.989459991455078
11001_2022-12-01,13.989459991455078
11001_2023-01-01,13.989459991455078
11001_2023-02-01,13.989459991455078
11001_2023-03-01,13.989459991455078
11001_2023-04-01,13.989459991455078
11001_2023-05-01,13.989459991455078
11001_2023-06-01,13.989459991455078
12001_2022-11-01,5.617469787597656
12001_2022-12-01,5.617469787597656
12001_2023-01-01,5.617469787597656
12001_2023-02-01,5.617469787597656
12001_2023-03-01,5.617469787597656
12001_2023-04-01,5.617469787597656
12001_2023-05-01,5.617469787597656
12001_2023-06-01,5.617469787597656
12003_2022-11-01,1.7913849353790283
12003_2022-12-01,1.7913849353790283
12003_2023-01-01,1.7913849353790283
12003_2023-02-01,1.7913849353790283
12003_2023-03-01,1.7913849353790283
12003_2023-04-01,1.7913849353790283
12003_2023-05-01,1.7913849353790283
12003_2023-06-01,1.7913849353790283
12005_2022-11-01,6.52738618850708
12005_2022-12-01,6.52738618850708
12005_2023-01-01,6.52738618850708
12005_2023-02-01,6.52738618850708
12005_2023-03-01,6.52738618850708
12005_2023-04-01,6.52738618850708
12005_2023-05-01,6.52738618850708
12005_2023-06-01,6.52738618850708
12007_2022-11-01,2.1553823947906494
12007_2022-12-01,2.1553823947906494
12007_2023-01-01,2.1553823947906494
12007_2023-02-01,2.1553823947906494
12007_2023-03-01,2.1553823947906494
12007_2023-04-01,2.1553823947906494
12007_2023-05-01,2.1553823947906494
12007_2023-06-01,2.1553823947906494
12009_2022-11-01,9.241484642028809
12009_2022-12-01,9.241484642028809
12009_2023-01-01,9.241484642028809
12009_2023-02-01,9.241484642028809
12009_2023-03-01,9.241484642028809
12009_2023-04-01,9.241484642028809
12009_2023-05-01,9.241484642028809
12009_2023-06-01,9.241484642028809
12011_2022-11-01,19.417383193969727
12011_2022-12-01,19.417383193969727
12011_2023-01-01,19.417383193969727
12011_2023-02-01,19.417383193969727
12011_2023-03-01,19.417383193969727
12011_2023-04-01,19.417383193969727
12011_2023-05-01,19.417383193969727
12011_2023-06-01,19.417383193969727
12013_2022-11-01,1.6041926145553589
12013_2022-12-01,1.6041926145553589
12013_2023-01-01,1.6041926145553589
12013_2023-02-01,1.6041926145553589
12013_2023-03-01,1.6041926145553589
12013_2023-04-01,1.6041926145553589
12013_2023-05-01,1.6041926145553589
12013_2023-06-01,1.6041926145553589
12015_2022-11-01,7.16759729385376
12015_2022-12-01,7.16759729385376
12015_2023-01-01,7.16759729385376
12015_2023-02-01,7.16759729385376
12015_2023-03-01,7.16759729385376
12015_2023-04-01,7.16759729385376
12015_2023-05-01,7.16759729385376
12015_2023-06-01,7.16759729385376
12017_2022-11-01,5.310431003570557
12017_2022-12-01,5.310431003570557
12017_2023-01-01,5.310431003570557
12017_2023-02-01,5.310431003570557
12017_2023-03-01,5.310431003570557
12017_2023-04-01,5.310431003570557
12017_2023-05-01,5.310431003570557
12017_2023-06-01,5.310431003570557
12019_2022-11-01,7.068945407867432
12019_2022-12-01,7.068945407867432
12019_2023-01-01,7.068945407867432
12019_2023-02-01,7.068945407867432
12019_2023-03-01,7.068945407867432
12019_2023-04-01,7.068945407867432
12019_2023-05-01,7.068945407867432
12019_2023-06-01,7.068945407867432
12021_2022-11-01,16.54500961303711
12021_2022-12-01,16.54500961303711
12021_2023-01-01,16.54500961303711
12021_2023-02-01,16.54500961303711
12021_2023-03-01,16.54500961303711
12021_2023-04-01,16.54500961303711
12021_2023-05-01,16.54500961303711
12021_2023-06-01,16.54500961303711
12023_2022-11-01,3.8227128982543945
12023_2022-12-01,3.8227128982543945
12023_2023-01-01,3.8227128982543945
12023_2023-02-01,3.8227128982543945
12023_2023-03-01,3.8227128982543945
12023_2023-04-01,3.8227128982543945
12023_2023-05-01,3.8227128982543945
12023_2023-06-01,3.8227128982543945
12027_2022-11-01,1.6695291996002197
12027_2022-12-01,1.6695291996002197
12027_2023-01-01,1.6695291996002197
12027_2023-02-01,1.6695291996002197
12027_2023-03-01,1.6695291996002197
12027_2023-04-01,1.6695291996002197
12027_2023-05-01,1.6695291996002197
12027_2023-06-01,1.6695291996002197
12029_2022-11-01,1.5440107583999634
12029_2022-12-01,1.5440107583999634
12029_2023-01-01,1.5440107583999634
12029_2023-02-01,1.5440107583999634
12029_2023-03-01,1.5440107583999634
12029_2023-04-01,1.5440107583999634
12029_2023-05-01,1.5440107583999634
12029_2023-06-01,1.5440107583999634
12031_2022-11-01,9.486340522766113
12031_2022-12-01,9.486340522766113
12031_2023-01-01,9.486340522766113
12031_2023-02-01,9.486340522766113
12031_2023-03-01,9.486340522766113
12031_2023-04-01,9.486340522766113
12031_2023-05-01,9.486340522766113
12031_2023-06-01,9.486340522766113
12033_2022-11-01,6.825564384460449
12033_2022-12-01,6.825564384460449
12033_2023-01-01,6.825564384460449
12033_2023-02-01,6.825564384460449
12033_2023-03-01,6.825564384460449
12033_2023-04-01,6.825564384460449
12033_2023-05-01,6.825564384460449
12033_2023-06-01,6.825564384460449
12035_2022-11-01,9.562948226928711
12035_2022-12-01,9.562948226928711
12035_2023-01-01,9.562948226928711
12035_2023-02-01,9.562948226928711
12035_2023-03-01,9.562948226928711
12035_2023-04-01,9.562948226928711
12035_2023-05-01,9.562948226928711
12035_2023-06-01,9.562948226928711
12037_2022-11-01,3.421271562576294
12037_2022-12-01,3.421271562576294
12037_2023-01-01,3.421271562576294
12037_2023-02-01,3.421271562576294
12037_2023-03-01,3.421271562576294
12037_2023-04-01,3.421271562576294
12037_2023-05-01,3.421271562576294
12037_2023-06-01,3.421271562576294
12039_2022-11-01,2.447657585144043
12039_2022-12-01,2.447657585144043
12039_2023-01-01,2.447657585144043
12039_2023-02-01,2.447657585144043
12039_2023-03-01,2.447657585144043
12039_2023-04-01,2.447657585144043
12039_2023-05-01,2.447657585144043
12039_2023-06-01,2.447657585144043
12041_2022-11-01,2.564980983734131
12041_2022-12-01,2.564980983734131
12041_2023-01-01,2.564980983734131
12041_2023-02-01,2.564980983734131
12041_2023-03-01,2.564980983734131
12041_2023-04-01,2.564980983734131
12041_2023-05-01,2.564980983734131
12041_2023-06-01,2.564980983734131
12043_2022-11-01,0.7792849540710449
12043_2022-12-01,0.7792849540710449
12043_2023-01-01,0.7792849540710449
12043_2023-02-01,0.7792849540710449
12043_2023-03-01,0.7792849540710449
12043_2023-04-01,0.7792849540710449
12043_2023-05-01,0.7792849540710449
12043_2023-06-01,0.7792849540710449
12045_2022-11-01,4.772766590118408
12045_2022-12-01,4.772766590118408
12045_2023-01-01,4.772766590118408
12045_2023-02-01,4.772766590118408
12045_2023-03-01,4.772766590118408
12045_2023-04-01,4.772766590118408
12045_2023-05-01,4.772766590118408
12045_2023-06-01,4.772766590118408
12047_2022-11-01,1.413166880607605
12047_2022-12-01,1.413166880607605
12047_2023-01-01,1.413166880607605
12047_2023-02-01,1.413166880607605
12047_2023-03-01,1.413166880607605
12047_2023-04-01,1.413166880607605
12047_2023-05-01,1.413166880607605
12047_2023-06-01,1.413166880607605
12049_2022-11-01,1.6244021654129028
12049_2022-12-01,1.6244021654129028
12049_2023-01-01,1.6244021654129028
12049_2023-02-01,1.6244021654129028
12049_2023-03-01,1.6244021654129028
12049_2023-04-01,1.6244021654129028
12049_2023-05-01,1.6244021654129028
12049_2023-06-01,1.6244021654129028
12051_2022-11-01,2.445103883743286
12051_2022-12-01,2.445103883743286
12051_2023-01-01,2.445103883743286
12051_2023-02-01,2.445103883743286
12051_2023-03-01,2.445103883743286
12051_2023-04-01,2.445103883743286
12051_2023-05-01,2.445103883743286
12051_2023-06-01,2.445103883743286
12053_2022-11-01,5.180661678314209
12053_2022-12-01,5.180661678314209
12053_2023-01-01,5.180661678314209
12053_2023-02-01,5.180661678314209
12053_2023-03-01,5.180661678314209
12053_2023-04-01,5.180661678314209
12053_2023-05-01,5.180661678314209
12053_2023-06-01,5.180661678314209
12055_2022-11-01,3.883289337158203
12055_2022-12-01,3.883289337158203
12055_2023-01-01,3.883289337158203
12055_2023-02-01,3.883289337158203
12055_2023-03-01,3.883289337158203
12055_2023-04-01,3.883289337158203
12055_2023-05-01,3.883289337158203
12055_2023-06-01,3.883289337158203
12057_2022-11-01,11.652412414550781
12057_2022-12-01,11.652412414550781
12057_2023-01-01,11.652412414550781
12057_2023-02-01,11.652412414550781
12057_2023-03-01,11.652412414550781
12057_2023-04-01,11.652412414550781
12057_2023-05-01,11.652412414550781
12057_2023-06-01,11.652412414550781
12059_2022-11-01,1.9725439548492432
12059_2022-12-01,1.9725439548492432
12059_2023-01-01,1.9725439548492432
12059_2023-02-01,1.9725439548492432
12059_2023-03-01,1.9725439548492432
12059_2023-04-01,1.9725439548492432
12059_2023-05-01,1.9725439548492432
12059_2023-06-01,1.9725439548492432
12061_2022-11-01,11.028000831604004
12061_2022-12-01,11.028000831604004
12061_2023-01-01,11.028000831604004
12061_2023-02-01,11.028000831604004
12061_2023-03-01,11.028000831604004
12061_2023-04-01,11.028000831604004
12061_2023-05-01,11.028000831604004
12061_2023-06-01,11.028000831604004
12063_2022-11-01,1.9752365350723267
12063_2022-12-01,1.9752365350723267
12063_2023-01-01,1.9752365350723267
12063_2023-02-01,1.9752365350723267
12063_2023-03-01,1.9752365350723267
12063_2023-04-01,1.9752365350723267
12063_2023-05-01,1.9752365350723267
12063_2023-06-01,1.9752365350723267
12065_2022-11-01,3.331002712249756
12065_2022-12-01,3.331002712249756
12065_2023-01-01,3.331002712249756
12065_2023-02-01,3.331002712249756
12065_2023-03-01,3.331002712249756
12065_2023-04-01,3.331002712249756
12065_2023-05-01,3.331002712249756
12065_2023-06-01,3.331002712249756
12067_2022-11-01,1.0346754789352417
12067_2022-12-01,1.0346754789352417
12067_2023-01-01,1.0346754789352417
12067_2023-02-01,1.0346754789352417
12067_2023-03-01,1.0346754789352417
12067_2023-04-01,1.0346754789352417
12067_2023-05-01,1.0346754789352417
12067_2023-06-01,1.0346754789352417
12069_2022-11-01,7.439042568206787
12069_2022-12-01,7.439042568206787
12069_2023-01-01,7.439042568206787
12069_2023-02-01,7.439042568206787
12069_2023-03-01,7.439042568206787
12069_2023-04-01,7.439042568206787
12069_2023-05-01,7.439042568206787
12069_2023-06-01,7.439042568206787
12071_2022-11-01,8.960428237915039
12071_2022-12-01,8.960428237915039
12071_2023-01-01,8.960428237915039
12071_2023-02-01,8.960428237915039
12071_2023-03-01,8.960428237915039
12071_2023-04-01,8.960428237915039
12071_2023-05-01,8.960428237915039
12071_2023-06-01,8.960428237915039
12073_2022-11-01,9.827445983886719
12073_2022-12-01,9.827445983886719
12073_2023-01-01,9.827445983886719
12073_2023-02-01,9.827445983886719
12073_2023-03-01,9.827445983886719
12073_2023-04-01,9.827445983886719
12073_2023-05-01,9.827445983886719
12073_2023-06-01,9.827445983886719
12075_2022-11-01,4.845430374145508
12075_2022-12-01,4.845430374145508
12075_2023-01-01,4.845430374145508
12075_2023-02-01,4.845430374145508
12075_2023-03-01,4.845430374145508
12075_2023-04-01,4.845430374145508
12075_2023-05-01,4.845430374145508
12075_2023-06-01,4.845430374145508
12077_2022-11-01,1.4704210758209229
12077_2022-12-01,1.4704210758209229
12077_2023-01-01,1.4704210758209229
12077_2023-02-01,1.4704210758209229
12077_2023-03-01,1.4704210758209229
12077_2023-04-01,1.4704210758209229
12077_2023-05-01,1.4704210758209229
12077_2023-06-01,1.4704210758209229
12079_2022-11-01,1.858083963394165
12079_2022-12-01,1.858083963394165
12079_2023-01-01,1.858083963394165
12079_2023-02-01,1.858083963394165
12079_2023-03-01,1.858083963394165
12079_2023-04-01,1.858083963394165
12079_2023-05-01,1.858083963394165
12079_2023-06-01,1.858083963394165
12081_2022-11-01,8.897007942199707
12081_2022-12-01,8.897007942199707
12081_2023-01-01,8.897007942199707
12081_2023-02-01,8.897007942199707
12081_2023-03-01,8.897007942199707
12081_2023-04-01,8.897007942199707
12081_2023-05-01,8.897007942199707
12081_2023-06-01,8.897007942199707
12083_2022-11-01,5.331424236297607
12083_2022-12-01,5.331424236297607
12083_2023-01-01,5.331424236297607
12083_2023-02-01,5.331424236297607
12083_2023-03-01,5.331424236297607
12083_2023-04-01,5.331424236297607
12083_2023-05-01,5.331424236297607
12083_2023-06-01,5.331424236297607
12085_2022-11-01,11.06422233581543
12085_2022-12-01,11.06422233581543
12085_2023-01-01,11.06422233581543
12085_2023-02-01,11.06422233581543
12085_2023-03-01,11.06422233581543
12085_2023-04-01,11.06422233581543
12085_2023-05-01,11.06422233581543
12085_2023-06-01,11.06422233581543
12086_2022-11-01,17.739181518554688
12086_2022-12-01,17.739181518554688
12086_2023-01-01,17.739181518554688
12086_2023-02-01,17.739181518554688
12086_2023-03-01,17.739181518554688
12086_2023-04-01,17.739181518554688
12086_2023-05-01,17.739181518554688
12086_2023-06-01,17.739181518554688
12087_2022-11-01,18.37240219116211
12087_2022-12-01,18.37240219116211
12087_2023-01-01,18.37240219116211
12087_2023-02-01,18.37240219116211
12087_2023-03-01,18.37240219116211
12087_2023-04-01,18.37240219116211
12087_2023-05-01,18.37240219116211
12087_2023-06-01,18.37240219116211
12089_2022-11-01,6.849730014801025
12089_2022-12-01,6.849730014801025
12089_2023-01-01,6.849730014801025
12089_2023-02-01,6.849730014801025
12089_2023-03-01,6.849730014801025
12089_2023-04-01,6.849730014801025
12089_2023-05-01,6.849730014801025
12089_2023-06-01,6.849730014801025
12091_2022-11-01,8.090638160705566
12091_2022-12-01,8.090638160705566
12091_2023-01-01,8.090638160705566
12091_2023-02-01,8.090638160705566
12091_2023-03-01,8.090638160705566
12091_2023-04-01,8.090638160705566
12091_2023-05-01,8.090638160705566
12091_2023-06-01,8.090638160705566
12093_2022-11-01,2.5224320888519287
12093_2022-12-01,2.5224320888519287
12093_2023-01-01,2.5224320888519287
12093_2023-02-01,2.5224320888519287
12093_2023-03-01,2.5224320888519287
12093_2023-04-01,2.5224320888519287
12093_2023-05-01,2.5224320888519287
12093_2023-06-01,2.5224320888519287
12095_2022-11-01,14.793115615844727
12095_2022-12-01,14.793115615844727
12095_2023-01-01,14.793115615844727
12095_2023-02-01,14.793115615844727
12095_2023-03-01,14.793115615844727
12095_2023-04-01,14.793115615844727
12095_2023-05-01,14.793115615844727
12095_2023-06-01,14.793115615844727
12097_2022-11-01,7.3957390785217285
12097_2022-12-01,7.3957390785217285
12097_2023-01-01,7.3957390785217285
12097_2023-02-01,7.3957390785217285
12097_2023-03-01,7.3957390785217285
12097_2023-04-01,7.3957390785217285
12097_2023-05-01,7.3957390785217285
12097_2023-06-01,7.3957390785217285
12099_2022-11-01,18.376991271972656
12099_2022-12-01,18.376991271972656
12099_2023-01-01,18.376991271972656
12099_2023-02-01,18.376991271972656
12099_2023-03-01,18.376991271972656
12099_2023-04-01,18.376991271972656
12099_2023-05-01,18.376991271972656
12099_2023-06-01,18.376991271972656
12101_2022-11-01,7.378108024597168
12101_2022-12-01,7.378108024597168
12101_2023-01-01,7.378108024597168
12101_2023-02-01,7.378108024597168
12101_2023-03-01,7.378108024597168
12101_2023-04-01,7.378108024597168
12101_2023-05-01,7.378108024597168
12101_2023-06-01,7.378108024597168
12103_2022-11-01,14.637557029724121
12103_2022-12-01,14.637557029724121
12103_2023-01-01,14.637557029724121
12103_2023-02-01,14.637557029724121
12103_2023-03-01,14.637557029724121
12103_2023-04-01,14.637557029724121
12103_2023-05-01,14.637557029724121
12103_2023-06-01,14.637557029724121
12105_2022-11-01,5.418443202972412
12105_2022-12-01,5.418443202972412
12105_2023-01-01,5.418443202972412
12105_2023-02-01,5.418443202972412
12105_2023-03-01,5.418443202972412
12105_2023-04-01,5.418443202972412
12105_2023-05-01,5.418443202972412
12105_2023-06-01,5.418443202972412
12107_2022-11-01,3.0053186416625977
12107_2022-12-01,3.0053186416625977
12107_2023-01-01,3.0053186416625977
12107_2023-02-01,3.0053186416625977
